,Nom,JJ,rr24
4219,MONT-DE-MARSAN,20180727,0.05
4220,MONT-DE-MARSAN,20180728,0.15
4221,MONT-DE-MARSAN,20180729,-4999.4
4222,MONT-DE-MARSAN,20180730,-2499.75
4223,MONT-DE-MARSAN,20180731,0.0
4224,MONT-DE-MARSAN,20180801,0.0
4225,MONT-DE-MARSAN,20180802,0.0
4226,MONT-DE-MARSAN,20180803,0.0
4227,MONT-DE-MARSAN,20180804,0.15
4228,MONT-DE-MARSAN,20180805,0.05
4229,MONT-DE-MARSAN,20180806,0.0
4230,MONT-DE-MARSAN,20180807,-0.025
4231,MONT-DE-MARSAN,20180808,0.3875
4232,MONT-DE-MARSAN,20180809,-1242.5375
4233,MONT-DE-MARSAN,20180810,-8749.125
4234,MONT-DE-MARSAN,20180811,0.0
4235,MONT-DE-MARSAN,20180812,0.125
4236,MONT-DE-MARSAN,20180813,7.725
4237,MONT-DE-MARSAN,20180814,4.85
4238,MONT-DE-MARSAN,20180815,0.125
4239,MONT-DE-MARSAN,20180816,0.05
4240,MONT-DE-MARSAN,20180817,1.6
4241,MONT-DE-MARSAN,20180818,0.6
4242,MONT-DE-MARSAN,20180819,0.0
4243,MONT-DE-MARSAN,20180820,-2499.75
4244,MONT-DE-MARSAN,20180821,-3749.625
4245,MONT-DE-MARSAN,20180822,0.15
4246,MONT-DE-MARSAN,20180823,0.05
4247,MONT-DE-MARSAN,20180824,-0.075
4248,MONT-DE-MARSAN,20180825,0.175
4249,MONT-DE-MARSAN,20180826,0.375
4250,MONT-DE-MARSAN,20180827,0.0
4251,MONT-DE-MARSAN,20180828,0.1
4252,MONT-DE-MARSAN,20180829,0.9
4253,MONT-DE-MARSAN,20180830,0.1125
4254,MONT-DE-MARSAN,20180831,0.075
4255,MONT-DE-MARSAN,20180901,0.0
4256,MONT-DE-MARSAN,20180902,0.0
4257,MONT-DE-MARSAN,20180903,0.0
4258,MONT-DE-MARSAN,20180904,0.0
4259,MONT-DE-MARSAN,20180905,-0.075
4260,MONT-DE-MARSAN,20180906,3.2125
4261,MONT-DE-MARSAN,20180907,7.15
4262,MONT-DE-MARSAN,20180908,0.0
4263,MONT-DE-MARSAN,20180909,1.8
4264,MONT-DE-MARSAN,20180910,-0.05
4265,MONT-DE-MARSAN,20180911,0.15
4266,MONT-DE-MARSAN,20180912,0.475
4267,MONT-DE-MARSAN,20180913,1.375
4268,MONT-DE-MARSAN,20180914,0.175
4269,MONT-DE-MARSAN,20180915,0.025
4270,MONT-DE-MARSAN,20180916,0.0
4271,MONT-DE-MARSAN,20180917,0.0
4272,MONT-DE-MARSAN,20180918,-0.1
4273,MONT-DE-MARSAN,20180919,0.125
4274,MONT-DE-MARSAN,20180920,0.075
4275,MONT-DE-MARSAN,20180921,-0.025
4276,MONT-DE-MARSAN,20180922,-0.075
4277,MONT-DE-MARSAN,20180923,-0.0125
4278,MONT-DE-MARSAN,20180924,2.725
4279,MONT-DE-MARSAN,20180925,0.075
4280,MONT-DE-MARSAN,20180926,0.0
4281,MONT-DE-MARSAN,20180927,0.0
4282,MONT-DE-MARSAN,20180928,0.0
4283,MONT-DE-MARSAN,20180929,0.0
4284,MONT-DE-MARSAN,20180930,0.0
4285,MONT-DE-MARSAN,20181001,0.0
4286,MONT-DE-MARSAN,20181002,-1249.875
4287,MONT-DE-MARSAN,20181003,0.0
4288,MONT-DE-MARSAN,20181004,0.0
4289,MONT-DE-MARSAN,20181005,0.0
4290,MONT-DE-MARSAN,20181006,0.9625
4291,MONT-DE-MARSAN,20181007,13.1375
4292,MONT-DE-MARSAN,20181008,-1245.525
4293,MONT-DE-MARSAN,20181009,0.0625
4294,MONT-DE-MARSAN,20181010,0.5
4295,MONT-DE-MARSAN,20181011,0.375
4296,MONT-DE-MARSAN,20181012,0.475
4297,MONT-DE-MARSAN,20181013,0.225
4298,MONT-DE-MARSAN,20181014,3.525
4299,MONT-DE-MARSAN,20181015,15.925
4300,MONT-DE-MARSAN,20181016,1.575
4301,MONT-DE-MARSAN,20181017,0.0
4302,MONT-DE-MARSAN,20181018,-2499.7875
4303,MONT-DE-MARSAN,20181019,-7499.2
4304,MONT-DE-MARSAN,20181020,0.2
4305,MONT-DE-MARSAN,20181021,0.1625
4306,MONT-DE-MARSAN,20181022,0.175
4307,MONT-DE-MARSAN,20181023,0.0125
4308,MONT-DE-MARSAN,20181024,-0.0375
4309,MONT-DE-MARSAN,20181025,0.0
4310,MONT-DE-MARSAN,20181026,0.0
4311,MONT-DE-MARSAN,20181027,-0.0875
4312,MONT-DE-MARSAN,20181028,3.0
4313,MONT-DE-MARSAN,20181029,-4996.8375
4314,MONT-DE-MARSAN,20181030,-3749.5
4315,MONT-DE-MARSAN,20181031,0.0125
4316,MONT-DE-MARSAN,20181101,-9999.0
4317,MONT-DE-MARSAN,20181102,1.25
4318,MONT-DE-MARSAN,20181103,0.35
4319,MONT-DE-MARSAN,20181104,0.0
4320,MONT-DE-MARSAN,20181105,0.7125
4321,MONT-DE-MARSAN,20181106,8.875
4322,MONT-DE-MARSAN,20181107,3.025
4323,MONT-DE-MARSAN,20181108,1.0875
4324,MONT-DE-MARSAN,20181109,2.5
4325,MONT-DE-MARSAN,20181110,2.875
4326,MONT-DE-MARSAN,20181111,2.55
4327,MONT-DE-MARSAN,20181112,0.4625
4328,MONT-DE-MARSAN,20181113,0.2
4329,MONT-DE-MARSAN,20181114,-0.0375
4330,MONT-DE-MARSAN,20181115,0.0
4331,MONT-DE-MARSAN,20181116,0.0
4332,MONT-DE-MARSAN,20181117,0.0
4333,MONT-DE-MARSAN,20181118,-0.1
4334,MONT-DE-MARSAN,20181119,-0.0875
4335,MONT-DE-MARSAN,20181120,0.0
4336,MONT-DE-MARSAN,20181121,-1249.9375
4337,MONT-DE-MARSAN,20181122,-0.05
4338,MONT-DE-MARSAN,20181123,-0.0625
4339,MONT-DE-MARSAN,20181124,-0.0625
4340,MONT-DE-MARSAN,20181125,-9999.0
4341,MONT-DE-MARSAN,20181126,0.0875
4342,MONT-DE-MARSAN,20181127,0.2375
4343,MONT-DE-MARSAN,20181128,0.0
4344,MONT-DE-MARSAN,20181129,0.675
4345,MONT-DE-MARSAN,20181130,10.075
4346,MONT-DE-MARSAN,20181201,1.91428571429
4347,MONT-DE-MARSAN,20181202,1.175
4348,MONT-DE-MARSAN,20181203,0.675
4349,MONT-DE-MARSAN,20181204,0.775
4350,MONT-DE-MARSAN,20181205,0.075
4351,MONT-DE-MARSAN,20181206,0.275
4352,MONT-DE-MARSAN,20181207,1.575
4353,MONT-DE-MARSAN,20181208,3.1375
4354,MONT-DE-MARSAN,20181209,0.4625
4355,MONT-DE-MARSAN,20181210,0.8375
4356,MONT-DE-MARSAN,20181211,-0.0375
4357,MONT-DE-MARSAN,20181212,0.9
4358,MONT-DE-MARSAN,20181213,7.9
4359,MONT-DE-MARSAN,20181214,12.3875
4360,MONT-DE-MARSAN,20181215,0.0
4361,MONT-DE-MARSAN,20181216,5.15
4362,MONT-DE-MARSAN,20181217,8.325
4363,MONT-DE-MARSAN,20181218,0.6625
4364,MONT-DE-MARSAN,20181219,-0.025
4365,MONT-DE-MARSAN,20181220,0.25
4366,MONT-DE-MARSAN,20181221,0.075
4367,MONT-DE-MARSAN,20181222,4.55
4368,MONT-DE-MARSAN,20181223,3.025
4369,MONT-DE-MARSAN,20181224,-0.075
4370,MONT-DE-MARSAN,20181225,-0.1
4371,MONT-DE-MARSAN,20181226,-0.0375
4372,MONT-DE-MARSAN,20181227,0.0
4373,MONT-DE-MARSAN,20181228,-0.0625
4374,MONT-DE-MARSAN,20181229,-0.1
4375,MONT-DE-MARSAN,20181230,-0.075
4376,MONT-DE-MARSAN,20181231,0.0
4377,ST GIRONS,20160101,2.075
4378,ST GIRONS,20160102,10.5625
4379,ST GIRONS,20160103,10.2375
4380,ST GIRONS,20160104,14.125
4381,ST GIRONS,20160105,6.4
4382,ST GIRONS,20160106,4.375
4383,ST GIRONS,20160107,3.025
4384,ST GIRONS,20160108,2.575
4385,ST GIRONS,20160109,1.075
4386,ST GIRONS,20160110,0.325
4387,ST GIRONS,20160111,2.35
4388,ST GIRONS,20160112,1.9
4389,ST GIRONS,20160113,1.2
4390,ST GIRONS,20160114,2.32857142857
4391,ST GIRONS,20160115,10.375
4392,ST GIRONS,20160116,0.975
4393,ST GIRONS,20160117,0.05
4394,ST GIRONS,20160118,4.25
4395,ST GIRONS,20160119,11.925
4396,ST GIRONS,20160120,0.775
4397,ST GIRONS,20160121,0.0
4398,ST GIRONS,20160122,0.2875
4399,ST GIRONS,20160123,3.5
4400,ST GIRONS,20160124,0.2
4401,ST GIRONS,20160125,0.0
4402,ST GIRONS,20160126,0.0
4403,ST GIRONS,20160127,-0.1
4404,ST GIRONS,20160128,0.025
4405,ST GIRONS,20160129,1.65
4406,ST GIRONS,20160130,0.925
4407,ST GIRONS,20160131,0.2375
4408,ST GIRONS,20160201,0.55
4409,ST GIRONS,20160202,0.0125
4410,ST GIRONS,20160203,4.3875
4411,ST GIRONS,20160204,-1246.125
4412,ST GIRONS,20160205,0.0
4413,ST GIRONS,20160206,0.0
4414,ST GIRONS,20160207,9.475
4415,ST GIRONS,20160208,3.2125
4416,ST GIRONS,20160209,3.15
4417,ST GIRONS,20160210,19.025
4418,ST GIRONS,20160211,7.85
4419,ST GIRONS,20160212,12.95
4420,ST GIRONS,20160213,30.775
4421,ST GIRONS,20160214,7.48571428571
4422,ST GIRONS,20160215,3.075
4423,ST GIRONS,20160216,1.0125
4424,ST GIRONS,20160217,-1249.925
4425,ST GIRONS,20160218,0.325
4426,ST GIRONS,20160219,3.25
4427,ST GIRONS,20160220,0.025
4428,ST GIRONS,20160221,0.0
4429,ST GIRONS,20160222,5.35
4430,ST GIRONS,20160223,6.7
4431,ST GIRONS,20160224,0.225
4432,ST GIRONS,20160225,12.775
4433,ST GIRONS,20160226,5.8625
4434,ST GIRONS,20160227,1.475
4435,ST GIRONS,20160228,8.425
4436,ST GIRONS,20160229,3.7
4437,ST GIRONS,20160301,0.1
4438,ST GIRONS,20160302,2.7
4439,ST GIRONS,20160303,14.775
4440,ST GIRONS,20160304,4.975
4441,ST GIRONS,20160305,7.12857142857
4442,ST GIRONS,20160306,2.1
4443,ST GIRONS,20160307,2.9
4444,ST GIRONS,20160308,8.6375
4445,ST GIRONS,20160309,4.825
4446,ST GIRONS,20160310,10.0625
4447,ST GIRONS,20160311,1.2
4448,ST GIRONS,20160312,-0.025
4449,ST GIRONS,20160313,-0.0125
4450,ST GIRONS,20160314,-0.0875
4451,ST GIRONS,20160315,-1249.85
4452,ST GIRONS,20160316,5.9
4453,ST GIRONS,20160317,3.125
4454,ST GIRONS,20160318,-0.075
4455,ST GIRONS,20160319,0.0
4456,ST GIRONS,20160320,0.35
4457,ST GIRONS,20160321,0.525
4458,ST GIRONS,20160322,0.0875
4459,ST GIRONS,20160323,0.0
4460,ST GIRONS,20160324,0.0
4461,ST GIRONS,20160325,-0.0571428571429
4462,ST GIRONS,20160326,-0.0625
4463,ST GIRONS,20160327,1.6625
4464,ST GIRONS,20160328,0.525
4465,ST GIRONS,20160329,0.0
4466,ST GIRONS,20160330,0.0
4467,ST GIRONS,20160331,-0.0375
4468,ST GIRONS,20160401,4.575
4469,ST GIRONS,20160402,1.425
4470,ST GIRONS,20160403,0.0
4471,ST GIRONS,20160404,0.275
4472,ST GIRONS,20160405,12.525
4473,ST GIRONS,20160406,-3329.46666667
4474,ST GIRONS,20160407,1.2125
4475,ST GIRONS,20160408,10.1
4476,ST GIRONS,20160409,5.8
4477,ST GIRONS,20160410,1.73472347598e-17
4478,ST GIRONS,20160411,1.3
4479,ST GIRONS,20160412,0.4625
4480,ST GIRONS,20160413,1.1375
4481,ST GIRONS,20160414,2.0
4482,ST GIRONS,20160415,0.0
4483,ST GIRONS,20160416,0.0375
4484,ST GIRONS,20160417,3.875
4485,ST GIRONS,20160418,8.575
4486,ST GIRONS,20160419,0.1
4487,ST GIRONS,20160420,-1249.875
4488,ST GIRONS,20160421,6.75
4489,ST GIRONS,20160422,7.75
4490,ST GIRONS,20160423,7.9
4491,ST GIRONS,20160424,15.575
4492,ST GIRONS,20160425,1.425
4493,ST GIRONS,20160426,0.0
4494,ST GIRONS,20160427,0.0
4495,ST GIRONS,20160428,0.425
4496,ST GIRONS,20160429,0.1375
4497,ST GIRONS,20160430,0.675
4498,ST GIRONS,20160501,5.85
4499,ST GIRONS,20160502,0.675
4500,ST GIRONS,20160503,-1249.875
4501,ST GIRONS,20160504,-1249.875
4502,ST GIRONS,20160505,0.0
4503,ST GIRONS,20160506,-1249.875
4504,ST GIRONS,20160507,-1249.875
4505,ST GIRONS,20160508,-1249.875
4506,ST GIRONS,20160509,-2856.67142857
4507,ST GIRONS,20160510,-1247.45
4508,ST GIRONS,20160511,-2496.025
4509,ST GIRONS,20160512,9.0875
4510,ST GIRONS,20160513,5.8125
4511,ST GIRONS,20160514,-8748.875
4512,ST GIRONS,20160515,-3746.9625
4513,ST GIRONS,20160516,-1249.3125
4514,ST GIRONS,20160517,-2499.8125
4515,ST GIRONS,20160518,-1249.775
4516,ST GIRONS,20160519,-2499.475
4517,ST GIRONS,20160520,-1249.8375
4518,ST GIRONS,20160521,-5713.71428571
4519,ST GIRONS,20160522,-2493.2375
4520,ST GIRONS,20160523,-1241.9625
4521,ST GIRONS,20160524,-4999.5125
4522,ST GIRONS,20160525,0.0
4523,ST GIRONS,20160526,-1249.875
4524,ST GIRONS,20160527,0.0
4525,ST GIRONS,20160528,3.35
4526,ST GIRONS,20160529,17.725
4527,ST GIRONS,20160530,7.6375
4528,ST GIRONS,20160531,12.7857142857
4529,ST GIRONS,20160601,-1249.525
4530,ST GIRONS,20160602,-1248.475
4531,ST GIRONS,20160603,0.3
4532,ST GIRONS,20160604,0.05
4533,ST GIRONS,20160605,1.4
4534,ST GIRONS,20160606,1.5625
4535,ST GIRONS,20160607,4.375
4536,ST GIRONS,20160608,0.15
4537,ST GIRONS,20160609,0.05
4538,ST GIRONS,20160610,0.0375
4539,ST GIRONS,20160611,0.55
4540,ST GIRONS,20160612,0.142857142857
4541,ST GIRONS,20160613,1.53333333333
4542,ST GIRONS,20160614,-0.05
4543,ST GIRONS,20160615,2.5
4544,ST GIRONS,20160616,2.3
4545,ST GIRONS,20160617,-7498.05
4546,ST GIRONS,20160622,0.0
4547,ST GIRONS,20160623,0.0
4548,ST GIRONS,20160624,-1248.075
4549,ST GIRONS,20160625,9.7875
4550,ST GIRONS,20160626,-1249.95
4551,ST GIRONS,20160627,-0.025
4552,ST GIRONS,20160628,0.0
4553,ST GIRONS,20160629,0.45
4554,ST GIRONS,20160630,2.55
4555,ST GIRONS,20160701,0.45
4556,ST GIRONS,20160702,2.575
4557,ST GIRONS,20160703,0.975
4558,ST GIRONS,20160704,0.525
4559,ST GIRONS,20160705,13.5875
4560,ST GIRONS,20160706,2.125
4561,ST GIRONS,20160707,0.3625
4562,ST GIRONS,20160708,5.325
4563,ST GIRONS,20160709,-1247.85
4564,ST GIRONS,20160710,0.1875
4565,ST GIRONS,20160711,1.65
4566,ST GIRONS,20160712,7.6
4567,ST GIRONS,20160713,4.25
4568,ST GIRONS,20160714,0.2625
4569,ST GIRONS,20160715,-1249.875
4570,ST GIRONS,20160716,0.0
4571,ST GIRONS,20160717,0.0
4572,ST GIRONS,20160718,0.0
4573,ST GIRONS,20160719,0.0
4574,ST GIRONS,20160720,0.1625
4575,ST GIRONS,20160721,4.5
4576,ST GIRONS,20160722,11.375
4577,ST GIRONS,20160723,6.8
4578,ST GIRONS,20160724,0.775
4579,ST GIRONS,20160725,0.075
4580,ST GIRONS,20160726,0.0
4581,ST GIRONS,20160727,0.0
4582,ST GIRONS,20160728,0.0
4583,ST GIRONS,20160729,0.025
4584,ST GIRONS,20160730,0.325
4585,ST GIRONS,20160731,-1249.125
4586,ST GIRONS,20160801,-1249.025
4587,ST GIRONS,20160802,-1249.75
4588,ST GIRONS,20160803,0.0
4589,ST GIRONS,20160804,0.175
4590,ST GIRONS,20160805,14.6625
4591,ST GIRONS,20160806,1.0625
4592,ST GIRONS,20160807,-2856.85714286
4593,ST GIRONS,20160808,0.12
4594,ST GIRONS,20160809,0.0875
4595,ST GIRONS,20160810,4.275
4596,ST GIRONS,20160811,0.025
4597,ST GIRONS,20160812,0.0
4598,ST GIRONS,20160813,0.0
4599,ST GIRONS,20160814,0.0
4600,ST GIRONS,20160815,0.1375
4601,ST GIRONS,20160816,0.6375
4602,ST GIRONS,20160817,-0.0125
4603,ST GIRONS,20160818,0.775
4604,ST GIRONS,20160819,0.025
4605,ST GIRONS,20160820,7.7625
4606,ST GIRONS,20160821,4.2375
4607,ST GIRONS,20160822,-3749.525
4608,ST GIRONS,20160823,-6249.375
4609,ST GIRONS,20160824,0.0
4610,ST GIRONS,20160825,0.0
4611,ST GIRONS,20160826,0.0
4612,ST GIRONS,20160827,0.0
4613,ST GIRONS,20160828,0.0
4614,ST GIRONS,20160829,4.72
4615,ST GIRONS,20160830,1.65
4616,ST GIRONS,20160831,0.125
4617,ST GIRONS,20160901,0.05
4618,ST GIRONS,20160902,0.0
4619,ST GIRONS,20160903,0.0
4620,ST GIRONS,20160904,0.0
4621,ST GIRONS,20160905,0.0
4622,ST GIRONS,20160906,0.15
4623,ST GIRONS,20160907,0.05
4624,ST GIRONS,20160908,0.1375
4625,ST GIRONS,20160909,0.675
4626,ST GIRONS,20160910,3.475
4627,ST GIRONS,20160911,0.05
4628,ST GIRONS,20160912,0.0
4629,ST GIRONS,20160913,-0.0125
4630,ST GIRONS,20160914,17.3428571429
4631,ST GIRONS,20160915,10.5
4632,ST GIRONS,20160916,0.675
4633,ST GIRONS,20160917,14.0375
4634,ST GIRONS,20160918,5.1875
4635,ST GIRONS,20160919,0.0875
4636,ST GIRONS,20160920,-0.0125
4637,ST GIRONS,20160921,0.0
4638,ST GIRONS,20160922,0.0
4639,ST GIRONS,20160923,0.15
4640,ST GIRONS,20160924,0.05
4641,ST GIRONS,20160925,0.675
4642,ST GIRONS,20160926,3.125
4643,ST GIRONS,20160927,0.0
4644,ST GIRONS,20160928,0.0
4645,ST GIRONS,20160929,0.175
4646,ST GIRONS,20160930,0.025
4647,ST GIRONS,20161001,1.0125
4648,ST GIRONS,20161002,9.3625
4649,ST GIRONS,20161003,0.9
4650,ST GIRONS,20161004,-9999.0
4651,ST GIRONS,20161005,0.5
4652,ST GIRONS,20161006,1.02857142857
4653,ST GIRONS,20161007,0.575
4654,ST GIRONS,20161008,0.15
4655,ST GIRONS,20161009,0.0
4656,ST GIRONS,20161010,0.0
4657,ST GIRONS,20161011,0.0
4658,ST GIRONS,20161012,0.0
4659,ST GIRONS,20161013,0.3875
4660,ST GIRONS,20161014,-1216.5
4661,ST GIRONS,20161015,6.2625
4662,ST GIRONS,20161016,0.0
4663,ST GIRONS,20161017,0.0
4664,ST GIRONS,20161018,5.5375
4665,ST GIRONS,20161019,2.15
4666,ST GIRONS,20161020,-0.075
4667,ST GIRONS,20161021,-0.0625
4668,ST GIRONS,20161022,0.0
4669,ST GIRONS,20161023,0.1
4670,ST GIRONS,20161024,0.2
4671,ST GIRONS,20161028,0.2
4672,ST GIRONS,20161029,0.0
4673,ST GIRONS,20161030,0.0
4674,ST GIRONS,20161031,-1249.875
4675,ST GIRONS,20161101,0.0
4676,ST GIRONS,20161102,0.0
4677,ST GIRONS,20161103,0.0
4678,ST GIRONS,20161104,0.0
4679,ST GIRONS,20161105,4.4875
4680,ST GIRONS,20161106,7.7375
4681,ST GIRONS,20161107,0.4375
4682,ST GIRONS,20161108,-1248.725
4683,ST GIRONS,20161109,4.55
4684,ST GIRONS,20161110,6.225
4685,ST GIRONS,20161111,5.8875
4686,ST GIRONS,20161112,9.9125
4687,ST GIRONS,20161113,4.05
4688,ST GIRONS,20161114,10.975
4689,ST GIRONS,20161115,1.35
4690,ST GIRONS,20161116,0.0
4691,ST GIRONS,20161117,0.0
4692,ST GIRONS,20161118,1.025
4693,ST GIRONS,20161119,12.4428571429
4694,ST GIRONS,20161120,-2499.675
4695,ST GIRONS,20161121,0.225
4696,ST GIRONS,20161122,1.8
4697,ST GIRONS,20161123,-1244.8625
4698,ST GIRONS,20161124,13.15
4699,ST GIRONS,20161125,-0.0375
4700,ST GIRONS,20161126,0.0
4701,ST GIRONS,20161127,0.0
4702,ST GIRONS,20161128,0.0
4703,ST GIRONS,20161129,0.0
4704,ST GIRONS,20161130,0.0
4705,ST GIRONS,20161201,0.0
4706,ST GIRONS,20161202,0.0
4707,ST GIRONS,20161203,0.0
4708,ST GIRONS,20161204,0.0
4709,ST GIRONS,20161205,0.0
4710,ST GIRONS,20161206,0.0
4711,ST GIRONS,20161207,0.0
4712,ST GIRONS,20161208,0.0
4713,ST GIRONS,20161209,0.0
4714,ST GIRONS,20161210,0.0
4715,ST GIRONS,20161211,0.0
4716,ST GIRONS,20161212,0.0
4717,ST GIRONS,20161213,0.0
4718,ST GIRONS,20161214,0.0
4719,ST GIRONS,20161215,0.0
4720,ST GIRONS,20161216,0.0
4721,ST GIRONS,20161217,0.0
4722,ST GIRONS,20161218,0.0
4723,ST GIRONS,20161219,0.0
4724,ST GIRONS,20161220,0.0
4725,ST GIRONS,20161221,-1249.875
4726,ST GIRONS,20161222,1.7
4727,ST GIRONS,20161223,5.4375
4728,ST GIRONS,20161224,0.775
4729,ST GIRONS,20161225,-0.0375
4730,ST GIRONS,20161226,0.0
4731,ST GIRONS,20161227,0.0
4732,ST GIRONS,20161228,0.0
4733,ST GIRONS,20161229,0.0
4734,ST GIRONS,20161230,-1249.875
4735,ST GIRONS,20161231,0.0
4736,ST GIRONS,20170101,0.0
4737,ST GIRONS,20170102,-0.025
4738,ST GIRONS,20170103,-0.075
4739,ST GIRONS,20170104,0.0
4740,ST GIRONS,20170105,0.0
4741,ST GIRONS,20170106,0.0
4742,ST GIRONS,20170107,0.0
4743,ST GIRONS,20170108,-0.0125
4744,ST GIRONS,20170109,-0.1
4745,ST GIRONS,20170110,7.6125
4746,ST GIRONS,20170111,12.675
4747,ST GIRONS,20170112,1.0
4748,ST GIRONS,20170113,14.05
4749,ST GIRONS,20170114,6.775
4750,ST GIRONS,20170115,3.75
4751,ST GIRONS,20170116,30.125
4752,ST GIRONS,20170117,15.6625
4753,ST GIRONS,20170118,-0.0875
4754,ST GIRONS,20170119,0.0
4755,ST GIRONS,20170120,0.0
4756,ST GIRONS,20170121,0.0
4757,ST GIRONS,20170122,-0.075
4758,ST GIRONS,20170123,1.975
4759,ST GIRONS,20170124,1.425
4760,ST GIRONS,20170125,0.0125
4761,ST GIRONS,20170126,0.175
4762,ST GIRONS,20170127,0.0
4763,ST GIRONS,20170128,3.3
4764,ST GIRONS,20170129,1.9
4765,ST GIRONS,20170130,-1249.875
4766,ST GIRONS,20170131,0.0
4767,ST GIRONS,20170201,0.0
4768,ST GIRONS,20170202,-2499.75
4769,ST GIRONS,20170203,1.5
4770,ST GIRONS,20170204,2.625
4771,ST GIRONS,20170205,-1240.1375
4772,ST GIRONS,20170206,9.3625
4773,ST GIRONS,20170207,9.05
4774,ST GIRONS,20170208,8.25
4775,ST GIRONS,20170209,-1247.625
4776,ST GIRONS,20170210,0.0
4777,ST GIRONS,20170211,0.0
4778,ST GIRONS,20170212,0.0
4779,ST GIRONS,20170213,0.0
4780,ST GIRONS,20170214,4.4625
4781,ST GIRONS,20170215,1.325
4782,ST GIRONS,20170216,0.0
4783,ST GIRONS,20170217,0.0
4784,ST GIRONS,20170218,0.0
4785,ST GIRONS,20170219,0.0
4786,ST GIRONS,20170220,0.0
4787,ST GIRONS,20170221,0.0
4788,ST GIRONS,20170222,-4999.5
4789,ST GIRONS,20170223,0.0
4790,ST GIRONS,20170224,1.375
4791,ST GIRONS,20170225,0.8125
4792,ST GIRONS,20170226,0.0
4793,ST GIRONS,20170227,0.0
4794,ST GIRONS,20170228,-1248.025
4795,ST GIRONS,20170301,3.1375
4796,ST GIRONS,20170302,0.0
4797,ST GIRONS,20170303,0.0
4798,ST GIRONS,20170304,14.5625
4799,ST GIRONS,20170305,3.2625
4800,ST GIRONS,20170306,3.15
4801,ST GIRONS,20170307,3.225
4802,ST GIRONS,20170308,-1247.55
4803,ST GIRONS,20170309,0.0
4804,ST GIRONS,20170310,0.0
4805,ST GIRONS,20170311,0.0
4806,ST GIRONS,20170312,0.35
4807,ST GIRONS,20170313,1.425
4808,ST GIRONS,20170314,1.425
4809,ST GIRONS,20170315,0.0
4810,ST GIRONS,20170316,0.0
4811,ST GIRONS,20170317,-1428.42857143
4812,ST GIRONS,20170318,0.657142857143
4813,ST GIRONS,20170319,0.225
4814,ST GIRONS,20170320,0.15
4815,ST GIRONS,20170321,1.175
4816,ST GIRONS,20170322,-1247.75
4817,ST GIRONS,20170323,6.15
4818,ST GIRONS,20170324,2.9
4819,ST GIRONS,20170325,24.7
4820,ST GIRONS,20170326,4.8375
4821,ST GIRONS,20170327,0.0
4822,ST GIRONS,20170328,0.0
4823,ST GIRONS,20170329,0.0
4824,ST GIRONS,20170330,0.0
4825,ST GIRONS,20170331,0.55
4826,ST GIRONS,20170401,11.0875
4827,ST GIRONS,20170402,8.3625
4828,ST GIRONS,20170403,-4996.225
4829,ST GIRONS,20170404,-4999.5
4830,ST GIRONS,20170405,1.0
4831,ST GIRONS,20170406,-1427.02857143
4832,ST GIRONS,20170407,0.0
4833,ST GIRONS,20170408,0.0
4834,ST GIRONS,20170409,0.0
4835,ST GIRONS,20170410,0.0
4836,ST GIRONS,20170411,-2499.75
4837,ST GIRONS,20170412,0.0
4838,ST GIRONS,20170413,0.0
4839,ST GIRONS,20170414,-1249.875
4840,ST GIRONS,20170415,-1249.6375
4841,ST GIRONS,20170416,0.45
4842,ST GIRONS,20170417,0.05
4843,ST GIRONS,20170418,0.0
4844,ST GIRONS,20170419,0.0
4845,ST GIRONS,20170420,0.0
4846,ST GIRONS,20170421,0.0
4847,ST GIRONS,20170422,0.0
4848,ST GIRONS,20170423,0.0
4849,ST GIRONS,20170424,0.0
4850,ST GIRONS,20170425,1.2
4851,ST GIRONS,20170426,12.0125
4852,ST GIRONS,20170427,-1244.775
4853,ST GIRONS,20170428,2.475
4854,ST GIRONS,20170429,0.0
4855,ST GIRONS,20170430,1.75
4856,ST GIRONS,20170501,8.1375
4857,ST GIRONS,20170502,3.2
4858,ST GIRONS,20170503,5.8375
4859,ST GIRONS,20170504,0.05
4860,ST GIRONS,20170505,0.0
4861,ST GIRONS,20170506,7.6875
4862,ST GIRONS,20170507,1.8
4863,ST GIRONS,20170508,0.0
4864,ST GIRONS,20170509,0.0
4865,ST GIRONS,20170510,0.15
4866,ST GIRONS,20170511,-1249.3
4867,ST GIRONS,20170512,0.3
4868,ST GIRONS,20170513,0.425
4869,ST GIRONS,20170514,0.275
4870,ST GIRONS,20170515,0.2125
4871,ST GIRONS,20170516,0.0
4872,ST GIRONS,20170517,-1249.8125
4873,ST GIRONS,20170518,0.675
4874,ST GIRONS,20170519,-1245.7
4875,ST GIRONS,20170520,-8749.125
4876,ST GIRONS,20170521,-8749.125
4877,ST GIRONS,20170522,-2495.1875
4878,ST GIRONS,20170523,13.95
4879,ST GIRONS,20170524,0.24
4880,ST GIRONS,20170526,-0.1
4881,ST GIRONS,20170527,0.0375
4882,ST GIRONS,20170528,0.7
4883,ST GIRONS,20170529,0.0375
4884,ST GIRONS,20170530,6.1625
4885,ST GIRONS,20170531,23.5875
4886,ST GIRONS,20170601,1.4
4887,ST GIRONS,20170602,0.825
4888,ST GIRONS,20170603,6.175
4889,ST GIRONS,20170604,-1242.4
4890,ST GIRONS,20170605,4.875
4891,ST GIRONS,20170606,1.3
